popularity,runtime,vote_average,vote_count,release_year,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_foreign,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_scifi,genre_tvmovie,genre_thriller,genre_war,genre_western,cast_count,director_freq,director_label
86.47681700000004,119.0,7.3,3583,2002,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,10,7,435
9.965073,103.0,5.9,182,2005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,11,164
27.654472,100.0,5.6,687,1997,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,13,2,747
35.099611,124.0,6.1,766,2004,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,851
19.286099,102.0,4.1,325,1994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,1,1546
34.391791999999995,90.0,6.1,1099,1995,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1540
25.999888,103.0,6.6,518,2005,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,995
21.024346,90.0,7.0,459,2015,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,230
51.113717,78.0,7.2,1490,2000,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,3,1032
5.380124,219.0,6.4,55,1980,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,10,2,1086
21.735068,111.0,6.1,321,1984,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,12,1411
23.835055,109.0,6.0,436,2010,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,1563
6.903186,99.0,6.2,34,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1472
31.690456,105.0,6.6,1006,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,10,4,299
44.765377,96.0,6.1,1074,2013,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,389
